0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 0.9984733462333679
0.0 0.0 0.9999685287475586
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 0.9999992847442627
0.0 0.0 0.999626874923706
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 0.9999979734420776
0.0 0.0 0.998121440410614
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 0.9999958276748657
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 0.9999998807907104
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 0.9999997615814209
0.0 0.0 0.9999997615814209
0.0 0.0 1.0
0.0 0.0 0.9999980926513672
0.0 0.0 0.9999960660934448
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 0.9980006814002991
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 0.9999998807907104
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 0.9779491424560547
0.0 0.0 0.9999997615814209
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 0.9987607002258301
0.0 1.0 0.999488115310669
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 0.9999986886978149
0.0 0.0 0.998985230922699
0.0 0.0 0.9999998807907104
0.0 0.0 1.0
0.0 0.0 0.9993131160736084
0.0 0.0 1.0
0.0 0.0 0.9906208515167236
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 0.9881927371025085
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 0.9999994039535522
0.0 0.0 1.0
0.0 0.0 0.9999998807907104
0.0 0.0 0.9999542236328125
0.0 0.0 1.0
0.0 0.0 0.9999984502792358
0.0 0.0 1.0
0.0 0.0 0.9999932050704956
0.0 0.0 0.9941251277923584
0.0 0.0 0.9999996423721313
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 0.9999995231628418
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 0.9999402761459351
0.0 0.0 0.9996620416641235
0.0 0.0 0.9999995231628418
0.0 0.0 1.0
0.0 1.0 0.6292256116867065
0.0 1.0 0.9954099059104919
0.0 0.0 0.9999955892562866
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 0.9999719858169556
0.0 0.0 1.0
0.0 0.0 0.9680089950561523
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 0.7287995219230652
0.0 0.0 1.0
0.0 0.0 0.9999984502792358
0.0 0.0 1.0
0.0 0.0 0.9999984502792358
0.0 0.0 1.0
0.0 0.0 0.9999998807907104
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 0.9996204376220703
0.0 0.0 0.9999682903289795
0.0 0.0 0.9999018907546997
0.0 0.0 1.0
0.0 0.0 0.9999984502792358
0.0 0.0 0.9999022483825684
0.0 0.0 1.0
0.0 0.0 0.9999936819076538
0.0 0.0 0.9999384880065918
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 0.9998387098312378
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 0.9081307649612427
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 0.9951962828636169
0.0 0.0 0.9998182654380798
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 0.9999693632125854
0.0 0.0 0.8818492889404297
0.0 0.0 0.9981305003166199
0.0 0.0 1.0
0.0 0.0 0.9996728897094727
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 1.0 0.9324281811714172
0.0 0.0 0.6467185020446777
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 0.9999988079071045
0.0 0.0 0.9998103976249695
0.0 0.0 1.0
0.0 0.0 0.9997649788856506
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 0.0 1.0
0.0 1.0 0.960883617401123
0.0 0.0 1.0
